gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
ARG2,0.17778728930156304,0.5359673600197664,True,0.6686607141805656,1.3867418808518193
ARGLU1,1.1053047285042026,0.6351415452378124,True,-1.404069643807095,0.0370891866715276
ARHGAP1,-1.0361666785344492,0.6228034488087594,True,0.0431550853833851,-0.898773419859994
ARHGAP12,-0.31862864359153376,0.5417936843764151,True,-0.861231985227213,0.5027685092978487
ARHGAP18,-0.7234176709079152,0.5769444272151527,True,-0.9974279445817864,0.5973340017055391
ARHGAP21,1.2722780973979997,0.6682242964265561,True,-0.3493935946484459,-0.9338848292294104
ARHGAP22,-0.9359870779090489,0.60633931750106,True,0.2227368355595192,0.0485005272359812
ARHGAP23,-0.1029844149579408,0.5342171491436858,True,-0.4667724970018193,-1.1392892575878513
ARHGAP24,-0.35400152006660435,0.5437764230174555,True,0.8248937521883433,1.4825214539629037
ARHGAP25,-0.4651490265355896,0.5513636347405839,True,-0.3437299599920967,0.4098616125397871
ARHGAP29,0.579137525657179,0.56128335613536,True,-1.6169672036981726,-0.2018559062484211
ARHGAP31,-0.790901690907653,0.5854604570567153,True,-1.2861401190182518,0.0841791587558237
ARHGAP6,0.964796808420553,0.6109027401282071,True,-1.9901080423820767,0.6028598932744068
ARHGEF1,-1.0298140839322045,0.6217097539554272,True,-0.571828942185789,-0.0491106114328483
ARHGEF11,-0.7855064367143889,0.5847516968433113,True,-0.9377275527190831,0.6965186491938732
ARHGEF12,-0.11987268970618783,0.5345307884781163,True,-1.3264200253865346,-0.0574295082840513
ARHGEF15,-0.4514724148297235,0.5503189451126819,True,-1.3795063395550151,0.4727652529902356
ARHGEF16,0.11436657101933259,0.53442330938056,True,-0.2606361472469765,-0.0552966234578797
ARHGEF17,-0.8866101240630444,0.5988397926742572,True,-0.397312632199987,-0.6321176953538776
ARHGEF19,-1.2419201252205732,0.661863799785657,True,0.3879382159213554,2.1583178946523387
